job_id,customer_id,device_id,issue_type,job_status,received_date,promised_date,completed_date,technician_id,technician_name,repair_notes,estimated_cost,actual_cost
JOB00755,CUST0133,DEV029,Camera Not Working,Completed,2024-03-03,2024-03-08,2024-03-07,T002,Suresh Rao,Returned to customer,2921.1,5830.16
JOB01145,CUST0188,DEV041,RAM Issue,Completed,2024-02-25,2024-03-01,2024-02-29,T005,Kavitha Nair,,3149.07,1666.67
JOB00336,CUST0065,DEV034,Water Damage,Completed,2024-01-28,2024-02-02,2024-01-30,T005,Kavitha Nair,Under warranty,382.69,8029.33
JOB01380,CUST0249,DEV040,Battery Issue,Completed,2024-01-04,2024-01-09,2024-01-09,T006,Deepak Sharma,,6782.37,5188.74
JOB01481,CUST0103,DEV021,Software Crash,Completed,2024-01-17,2024-01-22,2024-01-22,T005,Kavitha Nair,Under warranty,1304.75,1578.26
JOB01168,CUST0200,DEV011,Keyboard Fault,In Progress,2024-02-07,2024-02-12,,T006,,Customer informed,1655.39,
JOB00251,CUST0146,DEV019,Power Not Turning On,In Progress,2024-01-25,2024-01-30,,T007,Meena Reddy,,7524.84,
JOB00492,CUST0235,DEV012,Software Crash,Completed,2024-02-29,2024-03-05,2024-03-05,T006,Deepak Sharma,Customer follow-up pending,7630.41,4757.26
JOB00538,CUST0035,DEV008,Wi-Fi Not Connecting,Completed,2024-02-05,2024-02-10,2024-02-09,T007,Meena Reddy,,2950.35,4523.73
JOB01080,CUST0281,DEV039,Keyboard Fault,Completed,2024-01-11,2024-01-16,2024-01-17,T007,Meena Reddy,Under warranty,4414.89,4509.94
JOB00453,CUST0123,DEV024,Motherboard Failure,Completed,2024-02-18,2024-02-23,2024-02-23,T007,Meena Reddy,Returned to customer,7010.0,7285.49
JOB01369,CUST0109,DEV011,Charging Port Fault,In Progress,2024-01-06,2024-01-11,,T002,Suresh Rao,Customer informed,1643.89,
JOB00955,CUST0109,DEV017,Charging Port Fault,Completed,2024-01-16,2024-01-21,2024-01-24,T004,,Returned to customer,6099.03,2165.28
JOB01174,CUST0300,DEV034,Software Crash,Completed,2024-03-10,2024-03-15,2024-03-13,T002,Suresh Rao,Out of warranty,2080.55,959.06
JOB00515,CUST0045,DEV007,Charging Port Fault,Completed,2024-01-06,2024-01-11,2024-01-12,T002,Suresh Rao,Out of warranty,1704.83,4095.06
JOB00951,CUST0274,DEV022,Power Not Turning On,Completed,2024-01-20,2024-01-25,2024-01-25,T002,Suresh Rao,,5121.82,3078.47
JOB01499,CUST0279,DEV043,RAM Issue,Completed,2024-03-04,2024-03-09,2024-03-08,T007,Meena Reddy,,4826.07,8321.71
JOB01112,CUST0029,DEV020,Motherboard Failure,In Progress,2024-02-03,2024-02-08,,T003,Priya Singh,Under warranty,2389.21,
JOB00398,CUST0255,DEV021,Camera Not Working,Completed,2024-01-04,2024-01-09,2024-01-08,T007,Meena Reddy,Out of warranty,2271.87,821.61
JOB01473,CUST0045,DEV032,Charging Port Fault,Completed,2024-01-26,2024-01-31,2024-01-29,T001,,,5054.99,3256.92
JOB01401,CUST0124,DEV022,Power Not Turning On,Completed,2024-02-23,2024-02-28,2024-02-25,T003,Priya Singh,,6923.94,8814.27
JOB00001,CUST0006,DEV018,Power Not Turning On,Completed,2024-03-09,2024-03-14,2024-03-12,T003,Priya Singh,Spare part ordered,7158.42,7668.85
JOB01307,CUST0157,DEV021,Overheating,In Progress,2024-01-27,2024-02-01,,T003,Priya Singh,,5423.91,
JOB01074,CUST0126,DEV015,Power Not Turning On,Completed,2024-02-25,2024-03-01,2024-02-27,T001,Rajesh Kumar,Returned to customer,7531.53,2810.04
JOB00858,CUST0280,DEV029,Battery Issue,Pending,2024-03-06,2024-03-11,,T005,Kavitha Nair,Returned to customer,7974.15,
JOB00137,CUST0269,DEV020,RAM Issue,In Progress,2024-01-19,2024-01-24,,T006,Deepak Sharma,Spare part ordered,6612.68,
JOB00769,CUST0177,DEV003,Speaker Problem,Completed,2024-02-25,2024-03-01,2024-02-29,T005,Kavitha Nair,,5301.55,3917.55
JOB00313,CUST0109,DEV012,Battery Issue,Completed,2024-01-14,2024-01-19,2024-01-17,T005,Kavitha Nair,Customer informed,1539.54,4372.51
JOB00317,CUST0011,DEV029,Wi-Fi Not Connecting,Completed,2024-01-26,2024-01-31,2024-02-02,T004,Amit Patel,,597.19,219.69
JOB01352,CUST0159,DEV009,Battery Issue,Completed,2024-03-05,2024-03-10,2024-03-11,T004,Amit Patel,Customer follow-up pending,567.76,6131.01
JOB01269,CUST0220,DEV040,Hard Disk Failure,Pending,2024-01-24,2024-01-29,,T002,Suresh Rao,,220.97,
JOB00551,CUST0172,DEV002,Speaker Problem,Completed,2024-01-21,2024-01-26,2024-01-22,T005,Kavitha Nair,Spare part ordered,1852.9,247.15
JOB01262,CUST0047,DEV033,Power Not Turning On,Pending,2024-02-18,2024-02-23,,T008,Arjun Iyer,,2080.49,
JOB00269,CUST0093,DEV002,Motherboard Failure,Completed,2024-03-14,2024-03-19,2024-03-19,T003,Priya Singh,,2289.9,5795.65
JOB01254,CUST0247,DEV003,Water Damage,Completed,2024-02-24,2024-02-29,2024-03-02,T004,Amit Patel,Customer follow-up pending,2418.03,4750.31
JOB00544,CUST0028,DEV007,Motherboard Failure,In Progress,2024-03-02,2024-03-07,,T002,Suresh Rao,Under warranty,435.45,
JOB00113,CUST0147,DEV030,Charging Port Fault,Completed,2024-02-07,2024-02-12,2024-02-08,T007,Meena Reddy,Customer informed,5581.63,8147.53
JOB01162,CUST0286,DEV030,Wi-Fi Not Connecting,In Progress,2024-01-03,2024-01-08,,T006,Deepak Sharma,,1641.18,
JOB01340,CUST0152,DEV019,Hinge Broken,Completed,2024-02-18,2024-02-23,2024-02-21,T007,Meena Reddy,Customer follow-up pending,6327.03,6703.96
JOB01231,CUST0033,DEV041,Motherboard Failure,Completed,2024-03-04,2024-03-09,2024-03-08,T008,Arjun Iyer,,4145.28,6509.08
JOB00009,CUST0294,DEV029,Charging Port Fault,Completed,2024-01-10,2024-01-15,2024-01-20,T004,Amit Patel,Customer follow-up pending,1849.83,1804.12
JOB00916,CUST0250,DEV017,Wi-Fi Not Connecting,Completed,2024-03-21,2024-03-26,2024-03-23,T001,Rajesh Kumar,Customer informed,5628.81,4124.78
JOB00306,CUST0068,DEV023,Motherboard Failure,Completed,2024-02-17,2024-02-22,2024-02-18,T002,Suresh Rao,,2294.14,5463.02
JOB01304,CUST0089,DEV003,Camera Not Working,Completed,2024-03-16,2024-03-21,2024-03-20,T001,Rajesh Kumar,,6309.94,4833.31
JOB01143,CUST0285,DEV041,Wi-Fi Not Connecting,Completed,2024-02-05,2024-02-10,2024-02-08,T001,Rajesh Kumar,Customer informed,5913.03,1883.33
JOB01085,CUST0050,DEV032,Wi-Fi Not Connecting,Completed,2024-02-06,2024-02-11,2024-02-14,T004,Amit Patel,,6520.11,3324.95
JOB00428,CUST0069,DEV022,Charging Port Fault,Completed,2024-03-02,2024-03-07,2024-03-05,T006,Deepak Sharma,Customer informed,4946.56,5327.58
JOB00557,CUST0221,DEV003,Hinge Broken,Completed,2024-01-31,2024-02-05,2024-02-04,T007,Meena Reddy,Spare part ordered,7672.52,5167.07
JOB00446,CUST0056,DEV041,Wi-Fi Not Connecting,Completed,2024-01-19,2024-01-24,2024-01-25,T006,Deepak Sharma,Customer follow-up pending,250.08,1640.33
JOB00891,CUST0244,DEV035,Keyboard Fault,Completed,2024-03-18,2024-03-23,2024-03-21,T002,,,6604.4,2132.08
JOB00158,CUST0218,DEV040,Charging Port Fault,Completed,2024-03-06,2024-03-11,2024-03-15,T008,Arjun Iyer,Out of warranty,1649.17,5500.47
JOB00552,CUST0097,DEV036,Speaker Problem,Completed,2024-01-31,2024-02-05,2024-02-04,T001,Rajesh Kumar,,556.31,2934.04
JOB01014,CUST0275,DEV042,Hard Disk Failure,Completed,2024-02-02,2024-02-07,2024-02-05,T001,Rajesh Kumar,,2488.44,1590.3
JOB01421,CUST0005,DEV014,Charging Port Fault,Completed,2024-01-02,2024-01-07,2024-01-08,T006,Deepak Sharma,Customer follow-up pending,1214.06,3611.79
JOB00116,CUST0035,DEV042,Hinge Broken,Completed,2024-01-16,2024-01-21,2024-01-19,T003,Priya Singh,Spare part ordered,4285.77,3549.17
JOB00905,CUST0200,DEV029,Battery Issue,Completed,2024-02-13,2024-02-18,2024-02-19,T002,Suresh Rao,Under warranty,2067.72,7385.63
JOB00934,CUST0069,DEV011,Motherboard Failure,Completed,2024-03-07,2024-03-12,2024-03-11,T007,Meena Reddy,Out of warranty,3210.57,6052.89
JOB00679,CUST0020,DEV040,Camera Not Working,Completed,2024-02-04,2024-02-09,2024-02-10,T006,Deepak Sharma,Customer informed,1169.59,5180.7
JOB00524,CUST0274,DEV023,Speaker Problem,Completed,2024-01-23,2024-01-28,2024-01-27,T005,Kavitha Nair,Spare part ordered,5836.3,6239.82
JOB01205,CUST0153,DEV025,Water Damage,Completed,2024-03-19,2024-03-24,2024-03-22,T001,Rajesh Kumar,Spare part ordered,2485.67,5517.82
JOB00768,CUST0014,DEV015,Hinge Broken,Completed,2024-01-31,2024-02-05,2024-02-02,T003,Priya Singh,,7333.77,5863.36
JOB01182,CUST0088,DEV011,Speaker Problem,Completed,2024-01-10,2024-01-15,2024-01-13,T003,Priya Singh,Customer follow-up pending,2814.49,3851.68
JOB00079,CUST0092,DEV036,Hard Disk Failure,In Progress,2024-01-14,2024-01-19,,T007,Meena Reddy,Returned to customer,5461.04,
JOB01311,CUST0280,DEV006,Speaker Problem,Completed,2024-03-19,2024-03-24,2024-03-24,T006,Deepak Sharma,,7102.62,7053.35
JOB00178,CUST0133,DEV017,Charging Port Fault,Completed,2024-01-09,2024-01-14,2024-01-15,T008,Arjun Iyer,Out of warranty,4960.35,1729.21
JOB01087,CUST0168,DEV014,Speaker Problem,Completed,2024-01-20,2024-01-25,2024-01-25,T008,Arjun Iyer,Customer informed,819.73,5351.0
JOB00973,CUST0074,DEV013,Water Damage,In Progress,2024-02-01,2024-02-06,,T005,Kavitha Nair,,5665.04,
JOB01177,CUST0269,DEV001,Screen Damage,In Progress,2024-01-27,2024-02-01,,T003,Priya Singh,Customer informed,4771.5,
JOB01101,CUST0280,DEV042,Speaker Problem,Completed,2024-02-24,2024-02-29,2024-02-26,T001,Rajesh Kumar,Customer informed,975.79,8390.08
JOB00871,CUST0021,DEV025,Power Not Turning On,Completed,2024-01-15,2024-01-20,2024-01-18,T005,Kavitha Nair,,4762.83,7904.74
JOB00182,CUST0277,DEV015,Screen Damage,Completed,2024-03-02,2024-03-07,2024-03-05,T007,Meena Reddy,,7493.33,3326.43
JOB01471,CUST0024,DEV003,Screen Damage,In Progress,2024-03-02,2024-03-07,,T003,Priya Singh,Under warranty,5890.01,
JOB01202,CUST0173,DEV008,Camera Not Working,Completed,2024-02-04,2024-02-09,2024-02-12,T004,Amit Patel,Customer follow-up pending,6828.16,2556.33
JOB00322,CUST0185,DEV031,RAM Issue,Completed,2024-03-20,2024-03-25,2024-03-24,T003,Priya Singh,Spare part ordered,5403.04,1292.5
JOB01485,CUST0059,DEV035,Screen Damage,Completed,2024-02-20,2024-02-25,2024-02-22,T005,Kavitha Nair,,2351.08,7474.91
JOB00559,CUST0087,DEV019,Charging Port Fault,Completed,2024-02-05,2024-02-10,2024-02-09,T002,Suresh Rao,,2211.96,4338.36
JOB00090,CUST0202,DEV010,Charging Port Fault,Completed,2024-01-11,2024-01-16,2024-01-16,T006,Deepak Sharma,Customer follow-up pending,863.62,4591.13
JOB01198,CUST0186,DEV042,Speaker Problem,In Progress,2024-03-12,2024-03-17,,T003,Priya Singh,Customer follow-up pending,6658.51,
JOB01382,CUST0184,DEV030,Power Not Turning On,Completed,2024-02-18,2024-02-23,2024-02-21,T003,,Spare part ordered,4515.71,201.72
JOB00220,CUST0152,DEV010,Keyboard Fault,Cancelled,2024-02-28,2024-03-04,2024-03-01,T005,Kavitha Nair,Under warranty,5752.13,
JOB01377,CUST0166,DEV007,Overheating,Completed,2024-03-20,2024-03-25,2024-03-22,T005,Kavitha Nair,,6129.63,3954.58
JOB00399,CUST0151,DEV033,Water Damage,Pending,2024-02-05,2024-02-10,,T002,Suresh Rao,Spare part ordered,1124.99,
JOB00199,CUST0228,DEV038,Wi-Fi Not Connecting,Completed,2024-02-23,2024-02-28,2024-02-28,T006,Deepak Sharma,Spare part ordered,2743.83,1017.87
JOB01204,CUST0033,DEV004,Battery Issue,Completed,2024-03-05,2024-03-10,2024-03-10,T007,Meena Reddy,Returned to customer,6623.77,7436.42
JOB00056,CUST0249,DEV019,Wi-Fi Not Connecting,Completed,2024-01-01,2024-01-06,2024-01-09,T004,Amit Patel,,3279.07,1594.94
JOB01226,CUST0009,DEV011,Charging Port Fault,In Progress,2024-02-12,2024-02-17,,T001,Rajesh Kumar,Out of warranty,5366.05,
JOB00687,CUST0016,DEV011,Keyboard Fault,Pending,2024-02-07,2024-02-12,,T001,,Customer informed,1028.61,
JOB00156,CUST0246,DEV025,Power Not Turning On,Completed,2024-02-23,2024-02-28,2024-03-02,T006,Deepak Sharma,Under warranty,290.5,5888.24
JOB00773,CUST0060,DEV039,RAM Issue,Completed,2024-03-05,2024-03-10,2024-03-10,T008,Arjun Iyer,,7779.81,1138.3
JOB00884,CUST0283,DEV020,Hinge Broken,Completed,2024-03-12,2024-03-17,2024-03-14,T005,Kavitha Nair,,5024.07,822.03
JOB01436,CUST0187,DEV011,Screen Damage,Completed,2024-01-23,2024-01-28,2024-01-25,T001,Rajesh Kumar,Customer follow-up pending,4385.91,5683.66
JOB01201,CUST0038,DEV014,Screen Damage,Completed,2024-02-24,2024-02-29,2024-03-05,T008,Arjun Iyer,Under warranty,6178.63,7294.01
JOB01376,CUST0202,DEV024,Camera Not Working,Completed,2024-01-12,2024-01-17,2024-01-16,T002,Suresh Rao,Out of warranty,7896.9,164.03
JOB00353,CUST0163,DEV025,Camera Not Working,Cancelled,2024-01-15,2024-01-20,2024-01-20,T002,Suresh Rao,,1511.62,
JOB01282,CUST0155,DEV034,Battery Issue,Completed,2024-02-06,2024-02-11,2024-02-11,T003,Priya Singh,Spare part ordered,2418.71,7140.06
JOB01254,CUST0247,DEV003,Water Damage,Completed,2024-02-24,2024-02-29,2024-03-02,T004,Amit Patel,Customer follow-up pending,2418.03,4750.31
JOB00949,CUST0251,DEV019,Camera Not Working,Pending,2024-02-27,2024-03-03,,T002,Suresh Rao,Spare part ordered,6482.71,
JOB01438,CUST0269,DEV008,Battery Issue,Completed,2024-02-16,2024-02-21,2024-02-21,T007,Meena Reddy,Out of warranty,5668.59,6107.17
JOB00893,CUST0287,DEV042,Screen Damage,In Progress,2024-03-02,2024-03-07,,T006,Deepak Sharma,Under warranty,697.46,
JOB00477,CUST0223,DEV020,Wi-Fi Not Connecting,Completed,2024-01-13,2024-01-18,2024-01-16,T003,Priya Singh,,1642.14,7343.88
JOB00824,CUST0075,DEV020,Keyboard Fault,Completed,2024-02-10,2024-02-15,2024-02-14,T006,Deepak Sharma,,244.25,8468.89
JOB00647,CUST0235,DEV018,Screen Damage,Completed,2024-02-15,2024-02-20,2024-02-19,T003,Priya Singh,,3246.87,705.48
JOB00651,CUST0119,DEV007,Motherboard Failure,Pending,2024-03-04,2024-03-09,,T002,Suresh Rao,,2724.54,
JOB00311,CUST0009,DEV008,Hard Disk Failure,In Progress,2024-01-23,2024-01-28,,T008,Arjun Iyer,,553.02,
JOB00087,CUST0129,DEV023,Hinge Broken,Pending,2024-02-23,2024-02-28,,T007,Meena Reddy,Spare part ordered,6984.33,
JOB01396,CUST0045,DEV033,Wi-Fi Not Connecting,Completed,2024-03-12,2024-03-17,2024-03-15,T005,Kavitha Nair,Customer follow-up pending,1970.63,5865.86
JOB00841,CUST0071,DEV029,Battery Issue,Completed,2024-01-04,2024-01-09,2024-01-11,T007,Meena Reddy,Out of warranty,3167.25,4104.29
JOB00661,CUST0057,DEV038,Software Crash,Completed,2024-01-04,2024-01-09,2024-01-05,T005,Kavitha Nair,,2234.87,3110.69
JOB01320,CUST0023,DEV032,Hinge Broken,Completed,2024-01-23,2024-01-28,2024-01-28,T004,Amit Patel,,4553.86,3099.77
JOB00240,CUST0270,DEV035,Hard Disk Failure,Completed,2024-02-23,2024-02-28,2024-02-28,T002,Suresh Rao,Spare part ordered,1109.21,1311.4
JOB01332,CUST0294,DEV035,Motherboard Failure,Completed,2024-03-10,2024-03-15,2024-03-13,T001,,Customer informed,6957.13,4236.27
JOB01159,CUST0102,DEV041,Keyboard Fault,In Progress,2024-02-16,2024-02-21,,T002,,Customer follow-up pending,4334.27,
JOB01372,CUST0114,DEV036,Camera Not Working,Completed,2024-02-01,2024-02-06,2024-02-07,T006,Deepak Sharma,Spare part ordered,4799.13,6832.79
JOB00756,CUST0088,DEV003,Power Not Turning On,Completed,2024-01-20,2024-01-25,2024-01-24,T007,Meena Reddy,Returned to customer,5238.86,6185.86
JOB01423,CUST0113,DEV015,Camera Not Working,Completed,2024-01-13,2024-01-18,2024-01-18,T006,,Customer informed,5216.58,8047.27
JOB00275,CUST0047,DEV026,Power Not Turning On,Completed,2024-01-31,2024-02-05,2024-02-03,T003,Priya Singh,,5380.89,5286.71
JOB01271,CUST0035,DEV009,Wi-Fi Not Connecting,Completed,2024-01-17,2024-01-22,2024-01-22,T004,Amit Patel,Spare part ordered,1250.79,3374.12
JOB00172,CUST0201,DEV030,RAM Issue,In Progress,2024-03-16,2024-03-21,,T004,Amit Patel,,2831.77,
JOB01209,CUST0067,DEV039,Charging Port Fault,Completed,2024-01-03,2024-01-08,2024-01-07,T006,Deepak Sharma,Spare part ordered,6017.73,4505.03
JOB00818,CUST0142,DEV016,Keyboard Fault,Completed,2024-03-12,2024-03-17,2024-03-14,T005,Kavitha Nair,Under warranty,4003.13,2974.99
JOB00165,CUST0087,DEV005,Power Not Turning On,Completed,2024-02-02,2024-02-07,2024-02-04,T005,Kavitha Nair,Customer informed,5983.15,5493.82
JOB00857,CUST0293,DEV031,Software Crash,Completed,2024-01-25,2024-01-30,2024-01-28,T006,Deepak Sharma,,3726.41,2051.3
JOB01493,CUST0233,DEV026,Screen Damage,Completed,2024-01-28,2024-02-02,2024-01-31,T008,Arjun Iyer,Out of warranty,823.24,5477.19
JOB00315,CUST0064,DEV002,Hard Disk Failure,Completed,2024-01-04,2024-01-09,2024-01-11,T004,Amit Patel,Under warranty,5267.97,4006.73
JOB00735,CUST0081,DEV005,Keyboard Fault,Completed,2024-02-14,2024-02-19,2024-02-22,T004,Amit Patel,,4758.85,2855.89
JOB01089,CUST0069,DEV038,Camera Not Working,Completed,2024-03-01,2024-03-06,2024-03-09,T004,Amit Patel,Returned to customer,1420.94,1844.67
JOB01251,CUST0148,DEV012,Water Damage,Cancelled,2024-02-08,2024-02-13,2024-02-14,T003,Priya Singh,,7886.01,
JOB00654,CUST0231,DEV025,Charging Port Fault,Completed,2024-01-26,2024-01-31,2024-01-31,T004,Amit Patel,Out of warranty,5988.8,3991.46
JOB00972,CUST0075,DEV018,Keyboard Fault,Completed,2024-02-10,2024-02-15,2024-02-13,T008,Arjun Iyer,Out of warranty,7670.26,5438.65
JOB01020,CUST0101,DEV029,Motherboard Failure,Completed,2024-03-12,2024-03-17,2024-03-17,T006,Deepak Sharma,Spare part ordered,7772.75,5957.92
JOB00927,CUST0066,DEV029,Hinge Broken,Completed,2024-03-03,2024-03-08,2024-03-06,T004,Amit Patel,,3937.21,8102.4
JOB00379,CUST0014,DEV030,Water Damage,Completed,2024-03-16,2024-03-21,2024-03-23,T006,Deepak Sharma,Spare part ordered,4824.51,7590.9
JOB00549,CUST0065,DEV014,Overheating,Completed,2024-01-29,2024-02-03,2024-01-31,T001,Rajesh Kumar,,4919.65,833.3
JOB00478,CUST0246,DEV035,RAM Issue,Completed,2024-01-09,2024-01-14,2024-01-12,T008,Arjun Iyer,,5767.24,7142.1
JOB00849,CUST0014,DEV022,Screen Damage,In Progress,2024-01-05,2024-01-10,,T008,Arjun Iyer,Under warranty,7325.9,
JOB01199,CUST0209,DEV043,Battery Issue,Completed,2024-03-13,2024-03-18,2024-03-16,T003,Priya Singh,Under warranty,3368.6,6903.48
JOB00328,CUST0260,DEV032,Hard Disk Failure,Completed,2024-01-20,2024-01-25,2024-01-26,T002,Suresh Rao,Returned to customer,6589.45,1238.4
JOB00429,CUST0120,DEV033,Wi-Fi Not Connecting,Completed,2024-01-30,2024-02-04,2024-02-02,T001,Rajesh Kumar,Out of warranty,5955.72,6851.62
JOB01272,CUST0028,DEV036,Speaker Problem,Pending,2024-01-05,2024-01-10,,T003,,Customer follow-up pending,6135.77,
JOB00814,CUST0068,DEV034,Camera Not Working,Completed,2024-01-27,2024-02-01,2024-01-29,T001,Rajesh Kumar,,966.51,7952.52
JOB01140,CUST0100,DEV039,Water Damage,Completed,2024-01-06,2024-01-11,2024-01-10,T004,Amit Patel,Customer follow-up pending,4420.39,5967.08
JOB00528,CUST0097,DEV005,Charging Port Fault,Completed,2024-02-24,2024-02-29,2024-03-03,T002,Suresh Rao,Spare part ordered,5849.59,1365.03
JOB01018,CUST0221,DEV002,Hard Disk Failure,Completed,2024-03-10,2024-03-15,2024-03-14,T006,Deepak Sharma,,461.59,4011.18
JOB00918,CUST0121,DEV019,Water Damage,In Progress,2024-02-06,2024-02-11,,T005,Kavitha Nair,Customer follow-up pending,1046.24,
JOB00389,CUST0294,DEV025,Motherboard Failure,Pending,2024-02-13,2024-02-18,,T002,Suresh Rao,Customer follow-up pending,3758.39,
JOB00642,CUST0022,DEV034,Battery Issue,Completed,2024-01-27,2024-02-01,2024-02-05,T004,Amit Patel,,634.09,1228.03
JOB00147,CUST0066,DEV033,Battery Issue,Completed,2024-01-14,2024-01-19,2024-01-17,T007,Meena Reddy,,3795.6,5376.24
JOB00716,CUST0086,DEV035,Speaker Problem,Completed,2024-03-19,2024-03-24,2024-03-25,T002,Suresh Rao,Customer informed,6458.82,948.74
JOB01040,CUST0291,DEV004,Screen Damage,Cancelled,2024-02-13,2024-02-18,2024-02-17,T002,Suresh Rao,Customer follow-up pending,2416.67,
JOB00774,CUST0163,DEV035,RAM Issue,Completed,2024-01-11,2024-01-16,2024-01-15,T007,Meena Reddy,Returned to customer,7595.97,6411.95
JOB00767,CUST0205,DEV021,Hinge Broken,Completed,2024-02-24,2024-02-29,2024-02-25,T005,Kavitha Nair,,758.92,4471.54
JOB01274,CUST0142,DEV026,Hinge Broken,Completed,2024-01-06,2024-01-11,2024-01-08,T001,Rajesh Kumar,Customer follow-up pending,7828.32,2241.14
JOB00341,CUST0244,DEV014,Software Crash,Completed,2024-02-17,2024-02-22,2024-02-23,T002,Suresh Rao,,4788.27,4742.66
JOB00043,CUST0127,DEV035,Hard Disk Failure,Completed,2024-03-03,2024-03-08,2024-03-06,T006,Deepak Sharma,,972.0,1595.58
JOB00952,CUST0063,DEV004,Hard Disk Failure,Pending,2024-01-26,2024-01-31,,T003,,Spare part ordered,1647.48,
JOB01247,CUST0271,DEV008,Hard Disk Failure,Completed,2024-03-12,2024-03-17,2024-03-19,T008,Arjun Iyer,,252.47,3344.73
JOB00025,CUST0170,DEV006,Wi-Fi Not Connecting,Pending,2024-02-19,2024-02-24,,T001,Rajesh Kumar,,4988.93,
JOB01408,CUST0010,DEV010,Keyboard Fault,Completed,2024-02-26,2024-03-02,2024-03-01,T005,Kavitha Nair,Under warranty,5144.0,3744.19
JOB01042,CUST0197,DEV014,Water Damage,Completed,2024-01-21,2024-01-26,2024-01-24,T001,Rajesh Kumar,Customer follow-up pending,6514.49,1252.39
JOB01023,CUST0187,DEV014,Speaker Problem,Completed,2024-03-02,2024-03-07,2024-03-12,T008,Arjun Iyer,Spare part ordered,1544.86,5044.34
JOB01451,CUST0078,DEV007,Motherboard Failure,In Progress,2024-03-09,2024-03-14,,T001,Rajesh Kumar,Spare part ordered,5971.26,
JOB01029,CUST0238,DEV042,RAM Issue,In Progress,2024-02-08,2024-02-13,,T006,Deepak Sharma,Returned to customer,7370.75,
JOB00625,CUST0266,DEV043,Power Not Turning On,Completed,2024-01-15,2024-01-20,2024-01-23,T008,Arjun Iyer,,5880.08,333.44
JOB00038,CUST0017,DEV033,Keyboard Fault,Completed,2024-01-23,2024-01-28,2024-01-29,T007,Meena Reddy,Spare part ordered,5646.31,4221.62
JOB00907,CUST0035,DEV034,Wi-Fi Not Connecting,Completed,2024-03-10,2024-03-15,2024-03-14,T007,Meena Reddy,Out of warranty,2485.08,5693.1
JOB01326,CUST0270,DEV029,Wi-Fi Not Connecting,Completed,2024-02-24,2024-02-29,2024-02-29,T002,Suresh Rao,Spare part ordered,1872.72,7492.81
JOB00603,CUST0207,DEV003,Hinge Broken,Completed,2024-02-13,2024-02-18,2024-02-16,T001,Rajesh Kumar,Spare part ordered,3865.17,7494.17
JOB00594,CUST0099,DEV017,Charging Port Fault,Cancelled,2024-02-05,2024-02-10,2024-02-14,T004,,Customer follow-up pending,1492.09,
JOB00415,CUST0150,DEV043,Hinge Broken,Pending,2024-01-28,2024-02-02,,T002,Suresh Rao,,7940.64,
JOB00401,CUST0185,DEV017,Screen Damage,In Progress,2024-02-06,2024-02-11,,T005,Kavitha Nair,,7577.36,
JOB01106,CUST0045,DEV005,Charging Port Fault,Completed,2024-02-13,2024-02-18,2024-02-15,T003,Priya Singh,,1714.53,8921.35
